k,alphaC,alpha,iterations,stepsize,time
25,0.010344176367131844,0.1,6,1,0.514228232
25,0.010000751650823881,0.1,6,2,0.545690488
25,0.010180212557315826,0.1,6,3,0.600193135
25,0.010082117159588521,0.1,6,4,0.522683447
25,0.00931549072265625,0.1,6,5,0.363533962
25,0.00963493647565957,0.1,6,6,0.396685698
25,0.010291474612374708,0.1,6,7,0.409180883
25,0.010712467735166497,0.1,6,8,0.338186646
25,0.009938249593711814,0.1,6,9,0.436626303
25,0.00992574135355925,0.1,6,10,0.273804309
25,0.010598208003352615,0.1,7,1,0.621505587
25,0.01028413761039064,0.1,7,2,0.724896206
25,0.01171209216117859,0.1,7,3,0.537150844
25,0.009647552526119714,0.1,7,4,0.446091059
25,0.01067047119140625,0.1,7,5,0.385532061
25,0.00967946234818634,0.1,7,6,0.365806032
25,0.011359425999471389,0.1,7,7,0.52459767
25,0.010743030101119568,0.1,7,8,0.309619914
25,0.010375443491438647,0.1,7,9,0.283566219
25,0.010376453491022624,0.1,7,10,0.301390945
25,0.010230299872175712,0.1,8,1,0.783833027
25,0.010442439717172338,0.1,8,2,0.795847778
25,0.010038936138153078,0.1,8,3,0.540110966
25,0.009795124326438748,0.1,8,4,0.547525391
25,0.009504318237304688,0.1,8,5,0.382093309
25,0.00967946234818634,0.1,8,6,0.357171443
25,0.009147977433221962,0.1,8,7,0.326017759
25,0.010971431524217923,0.1,8,8,0.253684077
25,0.009858423925564588,0.1,8,9,0.419976071
25,0.010376453491022624,0.1,8,10,0.295722787
25,0.010559798893561642,0.1,9,1,0.793371395
25,0.009695981431647816,0.1,9,2,0.817815832
25,0.009833753108978271,0.1,9,3,0.59441531
25,0.010104606993455053,0.1,9,4,0.570860232
25,0.00988006591796875,0.1,9,5,0.373170281
25,0.010284428744947987,0.1,9,6,0.497727029
25,0.01059141933352899,0.1,9,7,0.531299407
25,0.010174404875064217,0.1,9,8,0.51152951
25,0.00996548709473085,0.1,9,9,0.477716765
25,0.010586787007732542,0.1,9,10,0.365032951
25,0.010072533612214815,0.1,10,1,0.796362164
25,0.010909288725854564,0.1,10,2,0.755707067
25,0.01004447638988495,0.1,10,3,0.607008145
25,0.010675182874858434,0.1,10,4,0.508044186
25,0.00988006591796875,0.1,10,5,0.381547376
25,0.010744203206486839,0.1,10,6,0.460497463
25,0.01027061953025259,0.1,10,7,0.56709428
25,0.009494152851864415,0.1,10,8,0.419947829
25,0.01048812152903229,0.1,10,9,0.336071415
25,0.010376453491022624,0.1,10,10,0.324461382
25,0.009754559401921634,0.1,11,1,0.996264094
25,0.009905963303526857,0.1,11,2,0.843373168
25,0.010251402854919434,0.1,11,3,0.551503767
25,0.009749949774635986,0.1,11,4,0.445382877
25,0.01067047119140625,0.1,11,5,0.412578472
25,0.009981945546567164,0.1,11,6,0.604449736
25,0.011339804394161608,0.1,11,7,0.486522916
25,0.010712467735166497,0.1,11,8,0.327383646
25,0.009957008164820237,0.1,11,9,0.481219515
25,0.011166459022754156,0.1,11,10,0.357138994
25,0.010479732921896839,0.1,12,1,0.994281366
25,0.009892837626794847,0.1,12,2,0.762600796
25,0.009349174797534943,0.1,12,3,0.67047228
25,0.010354606812550366,0.1,12,4,0.575109021
25,0.010162353515625,0.1,12,5,0.355926642
25,0.010147303028348681,0.1,12,6,0.474500953
25,0.010450200409081938,0.1,12,7,0.526655213
25,0.01014857415990158,0.1,12,8,0.417252712
25,0.01031429147023064,0.1,12,9,0.303305468
25,0.010376453491022624,0.1,12,10,0.30701163
25,0.010143691139177412,0.1,13,1,0.803687352
25,0.009781346642106812,0.1,13,2,0.795204195
25,0.010180212557315826,0.1,13,3,0.704925002
25,0.00957365438849967,0.1,13,4,0.42489188
25,0.0098876953125,0.1,13,5,0.301189036
25,0.010426747683633171,0.1,13,6,0.42051209
25,0.010154254950876379,0.1,13,7,0.453891875
25,0.00950007696108515,0.1,13,8,0.47468934
25,0.010375443491438647,0.1,13,9,0.326466044
25,0.010376453491022624,0.1,13,10,0.351952172
25,0.00964447497359407,0.1,14,1,1.388370797
25,0.010231247303511572,0.1,14,2,1.011665018
25,0.011390447616577148,0.1,14,3,0.523816477
25,0.009489051444318608,0.1,14,4,0.399473055
25,0.009441375732421875,0.1,14,5,0.421128933
25,0.010284428744947987,0.1,14,6,0.468791632
25,0.010311736026341885,0.1,14,7,0.458442926
25,0.009472002549241475,0.1,14,8,0.317058676
25,0.00992414675173502,0.1,14,9,0.427688551
25,0.010376453491022624,0.1,14,10,0.297573614
25,0.010574863608781016,0.1,15,1,1.089933064
25,0.01063471088290716,0.1,15,2,0.761734874
25,0.010211974382400511,0.1,15,3,0.631036445
25,0.009460025076170669,0.1,15,4,0.49491293
25,0.009441375732421875,0.1,15,5,0.398584598
25,0.009831985126294048,0.1,15,6,0.36954314
25,0.010154254950876379,0.1,15,7,0.398879348
25,0.010071590719799595,0.1,15,8,0.469603773
25,0.01065586088309915,0.1,15,9,0.305233814
25,0.010376453491022624,0.1,15,10,0.319471961
25,0.010376927093602717,0.1,16,1,0.986433378
25,0.010683542253881455,0.1,16,2,0.929715447
25,0.009839487075805665,0.1,16,3,0.477330674
25,0.010675182874858434,0.1,16,4,0.563119208
25,0.010176086425781251,0.1,16,5,0.380374384
25,0.00967946234818634,0.1,16,6,0.367520751
25,0.011557395990532654,0.1,16,7,0.511298457
25,0.010532574263249203,0.1,16,8,0.210600071
25,0.01062985290104624,0.1,16,9,0.351484658
25,0.010376453491022624,0.1,16,10,0.293750274
25,0.010742390744944427,0.1,17,1,1.240843665
25,0.009892837626794847,0.1,17,2,0.733337299
25,0.010678544640541077,0.1,17,3,0.562462105
25,0.010794023384789707,0.1,17,4,0.569808325
25,0.009622478485107422,0.1,17,5,0.416556248
25,0.009550402850210523,0.1,17,6,0.365268812
25,0.010360084443123875,0.1,17,7,0.434377368
25,0.011117717277874159,0.1,17,8,0.245698479
25,0.010375443491438647,0.1,17,9,0.294340676
25,0.010376453491022624,0.1,17,10,0.298680205
25,0.010087976302308732,0.1,18,1,1.185349503
25,0.009758117807790283,0.1,18,2,0.93437226
25,0.010338509269058705,0.1,18,3,0.684394945
25,0.009617281869241828,0.1,18,4,0.401791696
25,0.009393310546875,0.1,18,5,0.314317889
25,0.010889395141709633,0.1,18,6,0.427814744
25,0.010450200409081938,0.1,18,7,0.44778054
25,0.009600002583690682,0.1,18,8,0.339579874
25,0.010375443491438647,0.1,18,9,0.285028252
25,0.010516675835495903,0.1,18,10,0.295106847
25,0.010004669574072974,0.1,19,1,1.204268199
25,0.010868162935674237,0.1,19,2,0.730932727
25,0.010237639397382738,0.1,19,3,0.629003239
25,0.009489051444318608,0.1,19,4,0.442480144
25,0.009908294677734374,0.1,19,5,0.406542253
25,0.010147303028348681,0.1,19,6,0.478837777
25,0.010580666265924542,0.1,19,7,0.503341404
25,0.010138734657931591,0.1,19,8,0.44977078
25,0.009201195663860282,0.1,19,9,0.373160666
25,0.010376453491022624,0.1,19,10,0.289895687
25,0.00872809749722592,0.1,20,1,1.369992326
25,0.01081398093279367,0.1,20,2,0.855011744
25,0.010837197303771973,0.1,20,3,0.625569295
25,0.011782146134476677,0.1,20,4,0.587116862
25,0.01067047119140625,0.1,20,5,0.399061427
25,0.00967946234818634,0.1,20,6,0.393585262
25,0.010450200409081938,0.1,20,7,0.515845602
25,0.010886270502467826,0.1,20,8,0.316593565
25,0.00992414675173502,0.1,20,9,0.442515598
25,0.010376453491022624,0.1,20,10,0.303461407
25,0.018015970975117243,0.15,3,1,0.333696889
25,0.0158124095618663,0.15,3,2,0.487091684
25,0.016636183766423084,0.15,3,3,0.291473697
25,0.016446142966549455,0.15,3,4,0.522721304
25,0.019775390625,0.15,3,5,0.231206144
25,0.015665042252975207,0.15,3,6,0.467759857
25,0.01568356423874391,0.15,3,7,0.459258372
25,0.015798861394873808,0.15,3,8,0.229934302
25,0.01645868256356741,0.15,3,9,0.336593913
25,0.016826681336793436,0.15,3,10,0.277610823
25,0.01641666237184558,0.15,4,1,0.460810241
25,0.01569189109364673,0.15,4,2,0.334481087
25,0.015602804537225411,0.15,4,3,0.724438307
25,0.015682591133616766,0.15,4,4,0.696758229
25,0.016438293457031253,0.15,4,5,0.359230789
25,0.01670322241888103,0.15,4,6,0.457648512
25,0.01581035062315405,0.15,4,7,0.681998184
25,0.01645665749339707,0.15,4,8,0.290232802
25,0.015910059811448496,0.15,4,9,0.4219588
25,0.015467312746295592,0.15,4,10,0.515132013
25,0.01763894036742878,0.15,5,1,0.586047829
25,0.015677813996684466,0.15,5,2,0.769123459
25,0.01776909828186035,0.15,5,3,0.430139095
25,0.01632741975220761,0.15,5,4,0.538110209
25,0.016439437866210938,0.15,5,5,0.447624903
25,0.017662968829353535,0.15,5,6,0.450889689
25,0.016792233211989444,0.15,5,7,0.531025689
25,0.015634289922010536,0.15,5,8,0.410474358
25,0.017555928067805236,0.15,5,9,0.21848892
25,0.01683489748978992,0.15,5,10,0.68568782
25,0.015588753582825701,0.15,6,1,0.757037199
25,0.015637141054886818,0.15,6,2,0.701969989
25,0.015926286578178406,0.15,6,3,0.673417678
25,0.01577051326949351,0.15,6,4,0.509505919
25,0.015661239624023438,0.15,6,5,0.452036841
25,0.015672402841158346,0.15,6,6,0.632620464
25,0.01798338479518015,0.15,6,7,0.672474538
25,0.015798861394873808,0.15,6,8,0.229444854
25,0.01567689514179796,0.15,6,9,0.459420018
25,0.015848988953348925,0.15,6,10,0.501570799
25,0.015930225553507177,0.15,7,1,0.817692344
25,0.015920491804523845,0.15,7,2,0.701952261
25,0.01589756011962891,0.15,7,3,0.500920306
25,0.017061196765080888,0.15,7,4,0.471972291
25,0.015526771545410156,0.15,7,5,0.560976335
25,0.015609095673500299,0.15,7,6,0.657720202
25,0.01626194811402651,0.15,7,7,0.589742572
25,0.01645714728632688,0.15,7,8,0.32432257
25,0.015773478280903343,0.15,7,9,0.378608887
25,0.015801809295628216,0.15,7,10,0.223432972
25,0.01566217499501419,0.15,8,1,1.010794588
25,0.01572698856256122,0.15,8,2,1.091954551
25,0.014949962496757507,0.15,8,3,0.652734086
25,0.015730056161751688,0.15,8,4,0.511448988
25,0.01682281494140625,0.15,8,5,0.343773079
25,0.015831917315672475,0.15,8,6,0.506259761
25,0.01568356423874391,0.15,8,7,0.427246877
25,0.01645714728632688,0.15,8,8,0.364346704
25,0.01645868256356741,0.15,8,9,0.339329291
25,0.015801809295628216,0.15,8,10,0.236790474
25,0.016754666042479063,0.15,9,1,0.823991765
25,0.016717318635999734,0.15,9,2,0.940733876
25,0.0158652663230896,0.15,9,3,0.644507521
25,0.015452878466162601,0.15,9,4,0.915028114
25,0.0163421630859375,0.15,9,5,0.331547405
25,0.015766550756117267,0.15,9,6,0.593090887
25,0.015778186536905013,0.15,9,7,0.517045335
25,0.015908575710115985,0.15,9,8,0.38631656
25,0.015910059811448496,0.15,9,9,0.372455188
25,0.017878348920343026,0.15,9,10,0.405776684
25,0.01648583528222499,0.15,10,1,1.037296266
25,0.015805771913234325,0.15,10,2,0.930697046
25,0.015851211547851567,0.15,10,3,0.536815832
25,0.015664245678681826,0.15,10,4,0.616864999
25,0.016067504882812503,0.15,10,5,0.385469566
25,0.016943159021499156,0.15,10,6,0.410567801
25,0.01626194811402651,0.15,10,7,0.538650435
25,0.01582822691952951,0.15,10,8,0.600891702
25,0.015910059811448496,0.15,10,9,0.381182919
25,0.015775013753243847,0.15,10,10,0.396317035
25,0.018183497145593953,0.15,11,1,0.94599311
25,0.01675110055094483,0.15,11,2,0.881275159
25,0.01589756011962891,0.15,11,3,0.579690719
25,0.01577479114259566,0.15,11,4,0.72949443
25,0.015621185302734375,0.15,11,5,0.374454442
25,0.015775265617832084,0.15,11,6,0.569281321
25,0.01568356423874391,0.15,11,7,0.454137049
25,0.015840004263089624,0.15,11,8,0.407539777
25,0.015847479081864787,0.15,11,9,0.488587369
25,0.015775013753243847,0.15,11,10,0.392325738
25,0.015520635888617771,0.15,12,1,1.108676592
25,0.01572969747733996,0.15,12,2,0.788320381
25,0.015511348843574524,0.15,12,3,0.613757353
25,0.01648147670734863,0.15,12,4,0.520786349
25,0.015807151794433594,0.15,12,5,0.501556377
25,0.016823190720190086,0.15,12,6,0.514959849
25,0.01650945257973716,0.15,12,7,0.605522074
25,0.015428116400059751,0.15,12,8,0.400915559
25,0.016480095197400655,0.15,12,9,0.502596265
25,0.016826681336793436,0.15,12,10,0.264625889
25,0.01676773994485314,0.15,13,1,1.911121247
25,0.016812961115361458,0.15,13,2,0.748062791
25,0.014807581901550293,0.15,13,3,0.606539127
25,0.01577051326949351,0.15,13,4,0.523919535
25,0.01586151123046875,0.15,13,5,0.395394927
25,0.01588856901351286,0.15,13,6,0.506782259
25,0.01568356423874391,0.15,13,7,0.513836734
25,0.014999557611169202,0.15,13,8,0.443534454
25,0.016629983634233424,0.15,13,9,0.487760205
25,0.016826681336793436,0.15,13,10,0.265849358
25,0.016573528487947256,0.15,14,1,1.479580512
25,0.015796585878243265,0.15,14,2,0.988582561
25,0.015946626663208008,0.15,14,3,0.56778834
25,0.01461321975933957,0.15,14,4,0.454942579
25,0.01544952392578125,0.15,14,5,0.43981297
25,0.015654913586843552,0.15,14,6,0.624919702
25,0.015778186536905013,0.15,14,7,0.537922723
25,0.015908575710115985,0.15,14,8,0.396499713
25,0.01563574843538904,0.15,14,9,0.419165132
25,0.016826681336793436,0.15,14,10,0.28426719
25,0.0162602741511364,0.15,15,1,1.088692769
25,0.016666139692231727,0.15,15,2,0.698021058
25,0.015968531370162964,0.15,15,3,0.630145885
25,0.015793793576817743,0.15,15,4,0.526923523
25,0.015604019165039066,0.15,15,5,0.551160943
25,0.01589667194641818,0.15,15,6,0.464570786
25,0.016706315156722953,0.15,15,7,0.470882225
25,0.015577801280489419,0.15,15,8,0.582896016
25,0.015773478280903343,0.15,15,9,0.392684787
25,0.015775013753243847,0.15,15,10,0.479377401
25,0.01568228612360348,0.15,16,1,1.552146148
25,0.015619423311764684,0.15,16,2,1.011810739
25,0.01589756011962891,0.15,16,3,0.546093704
25,0.014894373643410539,0.15,16,4,0.568313843
25,0.0163421630859375,0.15,16,5,0.424725726
25,0.01566504225297521,0.15,16,6,0.514622435
25,0.016282344401458124,0.15,16,7,0.613486339
25,0.015908575710115985,0.15,16,8,0.374300907
25,0.015773478280903343,0.15,16,9,0.405215426
25,0.015635845778955104,0.15,16,10,0.576552727
25,0.015821526178050847,0.15,17,1,1.541084152
25,0.01578886279305871,0.15,17,2,1.021555524
25,0.01567281782627106,0.15,17,3,0.749085253
25,0.015793793576817743,0.15,17,4,0.520365406
25,0.015861511230468753,0.15,17,5,0.388577513
25,0.015680729004061877,0.15,17,6,0.455456364
25,0.01566783228617258,0.15,17,7,0.569404508
25,0.015519885130073935,0.15,17,8,0.406705101
25,0.01564203262856248,0.15,17,9,0.510262475
25,0.016323049532810392,0.15,17,10,0.435421462
25,0.015800404718362415,0.15,18,1,1.425655947
25,0.015607617010094032,0.15,18,2,0.868085013
25,0.016421958804130554,0.15,18,3,0.633668766
25,0.01566099581623314,0.15,18,4,0.677073963
25,0.015604019165039062,0.15,18,5,0.52840809
25,0.01670322241888103,0.15,18,6,0.54271985
25,0.01568356423874391,0.15,18,7,0.432014258
25,0.015611594324726436,0.15,18,8,0.636168885
25,0.015800335261024714,0.15,18,9,0.238152154
25,0.01560291499459817,0.15,18,10,0.472138144
25,0.015901461574685527,0.15,19,1,1.088667531
25,0.01576505124453273,0.15,19,2,1.121745955
25,0.015816450119018558,0.15,19,3,0.587557335
25,0.015659807730076157,0.15,19,4,0.724196438
25,0.01544952392578125,0.15,19,5,0.499263575
25,0.01578475245867291,0.15,19,6,0.559542245
25,0.01566783228617258,0.15,19,7,0.544969086
25,0.01645714728632688,0.15,19,8,0.357534398
25,0.015553455022571203,0.15,19,9,0.435973706
25,0.015801809295628216,0.15,19,10,0.231187516
25,0.016800300757568998,0.15,20,1,1.334027393
25,0.0157478639806381,0.15,20,2,0.921399045
25,0.01565110869705677,0.15,20,3,0.749444602
25,0.015675884855265845,0.15,20,4,0.663973353
25,0.015807151794433594,0.15,20,5,0.510365232
25,0.015680729004061877,0.15,20,6,0.444315648
25,0.015538558946250268,0.15,20,7,0.69034283
25,0.01645714728632688,0.15,20,8,0.340083143
25,0.01561517508218458,0.15,20,9,0.539566534
25,0.015801809295628216,0.15,20,10,0.228173012
30,0.0037340232878948663,0.05,3,1,0.317075501
30,0.00393255570344248,0.05,3,2,0.428664743
30,0.004488539629287566,0.05,3,3,0.36535955
30,0.0036039929514728184,0.05,3,4,0.42924553
30,0.003929672526549018,0.05,3,5,0.444113739
30,0.003829029364496526,0.05,3,6,0.530238486
30,0.003656883656782463,0.05,3,7,0.396424899
30,0.003504714086548115,0.05,3,8,0.524475083
30,0.0037705848742645006,0.05,3,9,0.517744202
30,0.0040283203125,0.05,3,10,0.347205221
30,0.0038357973790074983,0.05,4,1,0.440343881
30,0.003692084117147704,0.05,4,2,0.445865114
30,0.003997703087398984,0.05,4,3,0.420792719
30,0.003701316970019223,0.05,4,4,0.460314184
30,0.0047584533691406245,0.05,4,5,0.395786725
30,0.0036811302831685935,0.05,4,6,0.523797548
30,0.0035351383764796393,0.05,4,7,0.414439515
30,0.003894126762831238,0.05,4,8,0.55557168
30,0.0038948664742220547,0.05,4,9,0.585650322
30,0.00396728515625,0.05,4,10,0.379865106
30,0.003300260724293449,0.05,5,1,0.395746463
30,0.004241259007593815,0.05,5,2,0.473684305
30,0.0036182706773807303,0.05,5,3,0.509189836
30,0.00432586669921875,0.05,5,4,0.349204775
30,0.00377655029296875,0.05,5,5,0.449107066
30,0.004207006037906964,0.05,5,6,0.440256448
30,0.0040088577416347825,0.05,5,7,0.527223682
30,0.0034443500527682547,0.05,5,8,0.438076317
30,0.0035053798267998476,0.05,5,9,0.549110311
30,0.0040283203125,0.05,5,10,0.346762045
30,0.0030397124725610038,0.05,6,1,0.366777716
30,0.0037331361491944304,0.05,6,2,0.578646625
30,0.0038755969262566636,0.05,6,3,0.628943448
30,0.003604888916015625,0.05,6,4,0.536183367
30,0.0034332275390625,0.05,6,5,0.41549082
30,0.004121433999060647,0.05,6,6,0.511665919
30,0.003656883656782463,0.05,6,7,0.389437427
30,0.004582407541866598,0.05,6,8,0.436731764
30,0.0038948664742220547,0.05,6,9,0.57313711
30,0.004119873046875,0.05,6,10,0.409809743
30,0.0037589263511804646,0.05,7,1,0.592671747
30,0.003498882794399424,0.05,7,2,0.710561312
30,0.004040470633438414,0.05,7,3,0.662141755
30,0.003604888916015625,0.05,7,4,0.52391683
30,0.0035688400268554686,0.05,7,5,0.48329869
30,0.004100430236147165,0.05,7,6,0.480232206
30,0.0035351383764796393,0.05,7,7,0.468001425
30,0.0034749157371167664,0.05,7,8,0.480569622
30,0.0038948664742220547,0.05,7,9,0.584629363
30,0.00396728515625,0.05,7,10,0.377767903
30,0.0035763896360945114,0.05,8,1,0.656898747
30,0.0038771508520653863,0.05,8,2,0.750972435
30,0.0036309952806096732,0.05,8,3,0.914258338
30,0.003568840026855469,0.05,8,4,0.524205572
30,0.003570556640625,0.05,8,5,0.474792999
30,0.0032949299083695743,0.05,8,6,0.514989895
30,0.0035351383764796393,0.05,8,7,0.412304154
30,0.003562724245013249,0.05,8,8,0.514677118
30,0.0038948664742220547,0.05,8,9,0.566157149
30,0.004833984375,0.05,8,10,0.284744619
30,0.0040109883774372395,0.05,9,1,0.629100889
30,0.0041770089877728395,0.05,9,2,0.64930615
30,0.0036422743352953423,0.05,9,3,0.85381712
30,0.004119873046875,0.05,9,4,0.435685265
30,0.0037078857421875,0.05,9,5,0.433132267
30,0.003155254528430223,0.05,9,6,0.473517851
30,0.0041243281058929125,0.05,9,7,0.48531477
30,0.0034749157371167664,0.05,9,8,0.484173326
30,0.0038948664742220547,0.05,9,9,0.582996068
30,0.0038452148437500004,0.05,9,10,0.352378222
30,0.00399071524770227,0.05,10,1,0.562274318
30,0.0041005611419677734,0.05,10,2,0.641494819
30,0.004062482817074715,0.05,10,3,0.627996101
30,0.004119873046875,0.05,10,4,0.407458953
30,0.00400543212890625,0.05,10,5,0.477587267
30,0.0036811302831685935,0.05,10,6,0.529267103
30,0.0035351383764796393,0.05,10,7,0.410081058
30,0.003337822939569633,0.05,10,8,0.495556513
30,0.0038948664742220547,0.05,10,9,0.57570393
30,0.003662109375,0.05,10,10,0.338042125
30,0.0037066283124029533,0.05,11,1,0.653533006
30,0.00408591628074646,0.05,11,2,0.857147406
30,0.0037286904081267366,0.05,11,3,0.732914553
30,0.004119873046875,0.05,11,4,0.406187711
30,0.00400543212890625,0.05,11,5,0.476758
30,0.004207006037906964,0.05,11,6,0.417405044
30,0.003821692309961051,0.05,11,7,0.465704117
30,0.004088833100972801,0.05,11,8,0.553417389
30,0.0036166617260633364,0.05,11,9,0.625133329
30,0.003662109375,0.05,11,10,0.338875299
30,0.0036741673870846533,0.05,12,1,0.804265134
30,0.0041005611419677734,0.05,12,2,0.707465083
30,0.004018458449802111,0.05,12,3,0.61604024
30,0.0037851333618164062,0.05,12,4,0.535928277
30,0.00400543212890625,0.05,12,5,0.419367342
30,0.004207006037906964,0.05,12,6,0.412191781
30,0.0035351383764796393,0.05,12,7,0.413170076
30,0.003894126762831238,0.05,12,8,0.531635019
30,0.0037705848742645006,0.05,12,9,0.521825637
30,0.0040283203125,0.05,12,10,0.359210659
30,0.003556714322758281,0.05,13,1,0.863908934
30,0.004185989499092102,0.05,13,2,0.813012395
30,0.004179974039341095,0.05,13,3,0.633297098
30,0.003879761695861816,0.05,13,4,0.657676936
30,0.0034332275390625,0.05,13,5,0.448434939
30,0.004249013563733928,0.05,13,6,0.499936903
30,0.003670908098669415,0.05,13,7,0.464956876
30,0.003894126762831238,0.05,13,8,0.547522085
30,0.0038948664742220547,0.05,13,9,0.560512127
30,0.00439453125,0.05,13,10,0.297100692
30,0.003996557051656327,0.05,14,1,0.989556649
30,0.004185989499092102,0.05,14,2,0.754670785
30,0.004018458449802111,0.05,14,3,0.573756356
30,0.004119873046875,0.05,14,4,0.407985958
30,0.004119873046875,0.05,14,5,0.393480402
30,0.0038651867973270243,0.05,14,6,0.546706038
30,0.003788087930960882,0.05,14,7,0.435388713
